,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Unnamed: 0
2636,246-55-6923,C,Port Harcourt,Member,Female,Home and lifestyle,12884.4,9,5797.98,121757.58,3/10/2019,15:06,Card,115959.6,4.761904762,5797.98,5.1,2304.0
2637,838-02-1821,C,Port Harcourt,Member,Female,Home and lifestyle,4582.8,2,458.28,9623.88,2/22/2019,12:10,Card,9165.6,4.761904762,458.28,5.2,2305.0
2638,887-42-0517,C,Port Harcourt,Normal,Female,Sports and travel,29930.4,7,10475.64,219988.44,1/10/2019,10:31,Card,209512.8,4.761904762,10475.64,6.6,2306.0
2639,457-12-0244,C,Port Harcourt,Member,Female,Sports and travel,12679.2,6,3803.76,79878.96,3/14/2019,13:49,Epay,76075.2,4.761904762,3803.76,6.5,2307.0
2640,756-93-1854,C,Port Harcourt,Member,Female,Fashion accessories,30006.0,2,3000.6,63012.6,2/2/2019,14:05,Card,60012.0,4.761904762,3000.6,9.5,2308.0
2641,458-10-8612,C,Port Harcourt,Normal,Male,Health and beauty,23068.8,7,8074.08,169555.68,1/20/2019,12:27,Epay,161481.6,4.761904762,8074.08,7.6,2309.0
2642,235-06-8510,C,Port Harcourt,Member,Male,Home and lifestyle,30859.2,3,4628.88,97206.48,1/24/2019,20:59,Epay,92577.6,4.761904762,4628.88,5.1,2310.0
2643,433-08-7822,C,Port Harcourt,Normal,Female,Health and beauty,28400.4,7,9940.14,208742.94,1/5/2019,19:48,Epay,198802.8,4.761904762,9940.14,7.5,2311.0
2644,500-02-2261,C,Port Harcourt,Normal,Female,Food and beverages,20624.4,6,6187.32,129933.72,3/21/2019,17:04,Epay,123746.4,4.761904762,6187.32,5.9,2312.0
2645,702-83-5291,C,Port Harcourt,Member,Male,Fashion accessories,35935.2,9,16170.84,339587.64,3/27/2019,10:43,Cash,323416.8,4.761904762,16170.84,6.6,2313.0
2646,859-97-6048,C,Port Harcourt,Member,Male,Electronic accessories,30330.0,2,3033.0,63693.0,3/26/2019,14:13,Card,60660.0,4.761904762,3033.0,5.3,2314.0
2647,373-88-1424,C,Port Harcourt,Member,Male,Home and lifestyle,12891.6,5,3222.9,67680.9,2/6/2019,18:44,Epay,64458.0,4.761904762,3222.9,7.9,2315.0
2648,784-08-0310,C,Port Harcourt,Member,Female,Food and beverages,7574.4,4,1514.88,31812.48,1/13/2019,13:58,Cash,30297.6,4.761904762,1514.88,7.6,2316.0
2649,577-34-7579,C,Port Harcourt,Member,Male,Food and beverages,18176.4,9,8179.38,171766.98,1/10/2019,17:16,Cash,163587.6,4.761904762,8179.38,5.4,2317.0
2650,867-47-1948,C,Port Harcourt,Normal,Female,Home and lifestyle,5688.0,10,2844.0,59724.0,1/9/2019,12:07,Cash,56880.0,4.761904762,2844.0,7.8,2318.0
2651,256-58-3609,C,Port Harcourt,Member,Male,Fashion accessories,33112.8,1,1655.64,34768.44,3/18/2019,15:29,Cash,33112.8,4.761904762,1655.64,9.8,2319.0
2652,364-34-2972,C,Port Harcourt,Member,Male,Electronic accessories,34855.2,3,5228.28,109793.88,3/30/2019,20:37,Cash,104565.6,4.761904762,5228.28,6.7,2320.0
2653,744-82-9138,C,Port Harcourt,Normal,Male,Fashion accessories,31006.8,2,3100.68,65114.28,2/7/2019,17:59,Cash,62013.6,4.761904762,3100.68,8.2,2321.0
2654,728-47-9078,C,Port Harcourt,Member,Male,Food and beverages,21452.4,4,4290.48,90100.08,1/19/2019,12:46,Cash,85809.6,4.761904762,4290.48,9.8,2322.0
2655,148-41-7930,C,Port Harcourt,Normal,Male,Health and beauty,35985.6,7,12594.96,264494.16,1/23/2019,10:33,Cash,251899.2,4.761904762,12594.96,6.1,2323.0
2656,189-40-5216,C,Port Harcourt,Normal,Male,Electronic accessories,34693.2,7,12142.62,254995.02,1/9/2019,11:40,Cash,242852.4,4.761904762,12142.62,6.0,2324.0
2657,267-62-7380,C,Port Harcourt,Member,Male,Electronic accessories,29642.4,10,14821.2,311245.2,3/29/2019,19:12,Epay,296424.0,4.761904762,14821.2,4.3,2325.0
2658,652-49-6720,C,Port Harcourt,Member,Female,Electronic accessories,21942.0,1,1097.1,23039.1,2/18/2019,11:40,Epay,21942.0,4.761904762,1097.1,5.9,2326.0
2659,233-67-5758,C,Port Harcourt,Normal,Male,Health and beauty,14526.0,1,726.3,15252.3,1/29/2019,13:46,Epay,14526.0,4.761904762,726.3,6.2,2327.0
2660,750-67-8428,A,Lagos,Member,Female,Health and beauty,26888.4,7,9410.94,197629.74,1/5/2019,13:08,Epay,188218.8,4.761904762,9410.94,9.1,2328.0
2661,631-41-3108,A,Lagos,Normal,Male,Home and lifestyle,16678.8,7,5837.58,122589.18,3/3/2019,13:23,Card,116751.6,4.761904762,5837.58,7.4,2329.0
2662,123-19-1176,A,Lagos,Member,Male,Health and beauty,20959.2,8,8383.68,176057.28,1/27/2019,20:33,Epay,167673.6,4.761904762,8383.68,8.4,2330.0
2663,373-73-7910,A,Lagos,Normal,Male,Sports and travel,31071.6,7,10875.06,228376.26,2/8/2019,10:37,Epay,217501.2,4.761904762,10875.06,5.3,2331.0
2664,355-53-5943,A,Lagos,Member,Female,Electronic accessories,24782.4,6,7434.72,156129.12,2/25/2019,14:36,Epay,148694.4,4.761904762,7434.72,5.8,2332.0
2665,665-32-9167,A,Lagos,Member,Female,Health and beauty,13053.6,2,1305.36,27412.56,1/10/2019,17:15,Card,26107.2,4.761904762,1305.36,7.2,2333.0
2666,365-64-0515,A,Lagos,Normal,Female,Electronic accessories,16902.0,5,4225.5,88735.5,2/12/2019,10:25,Epay,84510.0,4.761904762,4225.5,7.1,2334.0
2667,252-56-2699,A,Lagos,Normal,Male,Food and beverages,15548.4,10,7774.2,163258.2,2/7/2019,16:48,Epay,155484.0,4.761904762,7774.2,8.2,2335.0
2668,829-34-3910,A,Lagos,Normal,Female,Health and beauty,25696.8,10,12848.4,269816.4,3/29/2019,19:21,Cash,256968.0,4.761904762,12848.4,5.7,2336.0
2669,656-95-9349,A,Lagos,Member,Female,Health and beauty,24814.8,7,8685.18,182388.78,3/11/2019,11:03,Card,173703.6,4.761904762,8685.18,4.6,2337.0
2670,765-26-6951,A,Lagos,Normal,Male,Sports and travel,26139.6,6,7841.88,164679.48,1/1/2019,10:39,Card,156837.6,4.761904762,7841.88,6.9,2338.0
2671,329-62-1586,A,Lagos,Normal,Male,Food and beverages,19681.2,3,2952.18,61995.78,1/21/2019,18:00,Card,59043.6,4.761904762,2952.18,8.6,2339.0
2672,636-48-8204,A,Lagos,Normal,Male,Electronic accessories,12441.6,5,3110.4,65318.4,2/17/2019,11:15,Epay,62208.0,4.761904762,3110.4,9.9,2340.0
2673,549-59-1358,A,Lagos,Member,Male,Sports and travel,31906.8,3,4786.02,100506.42,3/2/2019,17:36,Epay,95720.4,4.761904762,4786.02,6.0,2341.0
2674,227-03-5010,A,Lagos,Member,Female,Home and lifestyle,18932.4,8,7572.96,159032.16,3/22/2019,19:20,Card,151459.2,4.761904762,7572.96,8.5,2342.0
2675,189-17-4241,A,Lagos,Normal,Female,Fashion accessories,31561.2,2,3156.12,66278.52,3/10/2019,12:17,Card,63122.4,4.761904762,3156.12,7.7,2343.0
2676,848-62-7243,A,Lagos,Normal,Male,Health and beauty,8960.4,9,4032.18,84675.78,3/15/2019,15:36,Cash,80643.6,4.761904762,4032.18,7.4,2344.0
2677,595-11-5460,A,Lagos,Normal,Male,Health and beauty,34768.8,2,3476.88,73014.48,3/15/2019,10:12,Card,69537.6,4.761904762,3476.88,5.1,2345.0
2678,129-29-8530,A,Lagos,Member,Male,Sports and travel,22543.2,5,5635.8,118351.8,3/10/2019,19:15,Epay,112716.0,4.761904762,5635.8,7.0,2346.0
2679,272-65-1806,A,Lagos,Normal,Female,Electronic accessories,21916.8,9,9862.56,207113.76,1/15/2019,17:17,Epay,197251.2,4.761904762,9862.56,4.7,2347.0
2680,162-48-8011,A,Lagos,Member,Female,Food and beverages,16052.4,5,4013.1,84275.1,2/10/2019,15:10,Cash,80262.0,4.761904762,4013.1,8.5,2348.0
2681,106-35-6779,A,Lagos,Member,Male,Home and lifestyle,15962.4,2,1596.24,33521.04,3/27/2019,11:26,Cash,31924.8,4.761904762,1596.24,5.8,2349.0
2682,635-40-6220,A,Lagos,Normal,Male,Health and beauty,32256.0,8,12902.4,270950.4,2/7/2019,11:28,Epay,258048.0,4.761904762,12902.4,6.6,2350.0
2683,817-48-8732,A,Lagos,Member,Female,Home and lifestyle,26046.0,10,13023.0,273483.0,1/20/2019,15:55,Cash,260460.0,4.761904762,13023.0,5.4,2351.0
2684,199-75-8169,A,Lagos,Member,Male,Sports and travel,5691.6,10,2845.8,59761.8,3/6/2019,12:27,Card,56916.0,4.761904762,2845.8,8.6,2352.0
2685,877-22-3308,A,Lagos,Member,Male,Health and beauty,5713.2,10,2856.6,59988.6,3/13/2019,16:40,Cash,57132.0,4.761904762,2856.6,5.8,2353.0
2686,232-11-3025,A,Lagos,Normal,Male,Sports and travel,28357.2,10,14178.6,297750.6,1/24/2019,10:04,Cash,283572.0,4.761904762,14178.6,6.4,2354.0
2687,382-03-4532,A,Lagos,Member,Female,Health and beauty,6598.8,1,329.94,6928.74,2/2/2019,18:50,Cash,6598.8,4.761904762,329.94,4.3,2355.0
2688,287-21-9091,A,Lagos,Normal,Male,Home and lifestyle,26881.2,9,12096.54,254027.34,1/22/2019,10:55,Epay,241930.8,4.761904762,12096.54,9.4,2356.0
2689,381-20-0914,A,Lagos,Member,Female,Fashion accessories,7203.6,9,3241.62,68074.02,1/12/2019,15:48,Card,64832.4,4.761904762,3241.62,5.7,2357.0
2690,633-44-8566,A,Lagos,Member,Male,Food and beverages,17776.8,7,6221.88,130659.48,3/27/2019,20:35,Card,124437.6,4.761904762,6221.88,7.3,2358.0
2691,504-35-8843,A,Lagos,Normal,Male,Sports and travel,15289.2,1,764.46,16053.66,1/2/2019,16:57,Cash,15289.2,4.761904762,764.46,5.7,2359.0
2692,873-51-0671,A,Lagos,Member,Female,Sports and travel,7912.8,7,2769.48,58159.08,1/10/2019,16:42,Epay,55389.6,4.761904762,2769.48,5.1,2360.0
2693,594-34-4444,A,Lagos,Normal,Male,Electronic accessories,34977.6,1,1748.88,36726.48,3/8/2019,20:38,Epay,34977.6,4.761904762,1748.88,7.2,2361.0
2694,865-92-6136,A,Lagos,Normal,Male,Food and beverages,18990.0,3,2848.5,59818.5,3/23/2019,10:16,Epay,56970.0,4.761904762,2848.5,9.3,2362.0
2695,212-62-1842,A,Lagos,Normal,Male,Food and beverages,20973.6,6,6292.08,132133.68,3/28/2019,16:44,Cash,125841.6,4.761904762,6292.08,9.9,2363.0
2696,704-48-3927,A,Lagos,Member,Male,Electronic accessories,31921.2,10,15960.6,335172.6,1/12/2019,14:50,Epay,319212.0,4.761904762,15960.6,7.3,2364.0
2697,630-74-5166,A,Lagos,Normal,Male,Sports and travel,22366.8,6,6710.04,140910.84,3/22/2019,20:19,Cash,134200.8,4.761904762,6710.04,7.4,2365.0
2698,645-44-1170,A,Lagos,Member,Male,Home and lifestyle,20905.2,9,9407.34,197554.14,1/19/2019,20:07,Epay,188146.8,4.761904762,9407.34,4.3,2366.0
2699,642-32-2990,A,Lagos,Normal,Female,Food and beverages,3945.6,10,1972.8,41428.8,2/2/2019,20:48,Epay,39456.0,4.761904762,1972.8,6.0,2367.0
2700,638-60-7125,A,Lagos,Normal,Female,Electronic accessories,35841.6,8,14336.64,301069.44,2/14/2019,17:03,Card,286732.8,4.761904762,14336.64,5.2,2368.0
2701,668-90-8900,A,Lagos,Normal,Female,Home and lifestyle,33728.4,7,11804.94,247903.74,3/10/2019,18:44,Card,236098.8,4.761904762,11804.94,4.5,2369.0
2702,870-54-3162,A,Lagos,Normal,Female,Sports and travel,11610.0,5,2902.5,60952.5,1/27/2019,13:26,Cash,58050.0,4.761904762,2902.5,9.0,2370.0
2703,802-70-5316,A,Lagos,Member,Female,Sports and travel,33166.8,6,9950.04,208950.84,3/6/2019,20:34,Cash,199000.8,4.761904762,9950.04,8.3,2371.0
2704,700-81-1757,A,Lagos,Normal,Female,Electronic accessories,9471.6,5,2367.9,49725.9,1/18/2019,20:59,Card,47358.0,4.761904762,2367.9,8.8,2372.0
2705,354-39-5160,A,Lagos,Member,Female,Home and lifestyle,12391.2,6,3717.36,78064.56,2/18/2019,15:39,Cash,74347.2,4.761904762,3717.36,9.8,2373.0
2706,575-30-8091,A,Lagos,Normal,Male,Sports and travel,26100.0,8,10440.0,219240.0,3/16/2019,19:25,Epay,208800.0,4.761904762,10440.0,9.2,2374.0
2707,239-10-7476,A,Lagos,Normal,Female,Home and lifestyle,28062.0,6,8418.6,176790.6,1/21/2019,16:37,Epay,168372.0,4.761904762,8418.6,8.0,2375.0
2708,685-64-1609,A,Lagos,Member,Female,Fashion accessories,10850.4,10,5425.2,113929.2,2/10/2019,12:28,Epay,108504.0,4.761904762,5425.2,9.2,2376.0
2709,238-49-0436,A,Lagos,Normal,Male,Health and beauty,11685.6,8,4674.24,98159.04,3/27/2019,13:48,Card,93484.8,4.761904762,4674.24,4.9,2377.0
2710,746-94-0204,A,Lagos,Normal,Male,Fashion accessories,29966.4,9,13484.88,283182.48,1/29/2019,11:56,Card,269697.6,4.761904762,13484.88,7.4,2378.0
2711,782-95-9291,A,Lagos,Member,Male,Food and beverages,33224.4,5,8306.1,174428.1,2/20/2019,15:55,Card,166122.0,4.761904762,8306.1,9.0,2379.0
2712,275-28-0149,A,Lagos,Normal,Male,Sports and travel,22928.4,1,1146.42,24074.82,2/25/2019,16:21,Cash,22928.4,4.761904762,1146.42,6.0,2380.0
2713,101-17-6199,A,Lagos,Normal,Male,Food and beverages,16484.4,7,5769.54,121160.34,3/13/2019,19:44,Card,115390.8,4.761904762,5769.54,7.0,2381.0
2714,687-47-8271,A,Lagos,Normal,Male,Fashion accessories,35632.8,10,17816.4,374144.4,2/8/2019,16:20,Card,356328.0,4.761904762,17816.4,8.7,2382.0
2715,796-32-9050,A,Lagos,Normal,Male,Food and beverages,18460.8,6,5538.24,116303.04,1/19/2019,16:31,Cash,110764.8,4.761904762,5538.24,6.5,2383.0
2716,105-31-1824,A,Lagos,Member,Male,Sports and travel,25027.2,7,8759.52,183949.92,2/1/2019,15:10,Card,175190.4,4.761904762,8759.52,8.5,2384.0
2717,249-42-3782,A,Lagos,Normal,Male,Health and beauty,25203.6,5,6300.9,132318.9,1/3/2019,11:36,Epay,126018.0,4.761904762,6300.9,5.5,2385.0
2718,827-26-2100,A,Lagos,Member,Male,Home and lifestyle,12182.4,9,5482.08,115123.68,3/21/2019,16:21,Epay,109641.6,4.761904762,5482.08,8.8,2386.0
2719,175-54-2529,A,Lagos,Member,Male,Food and beverages,7981.2,8,3192.48,67042.08,3/3/2019,17:01,Card,63849.6,4.761904762,3192.48,9.6,2387.0
2720,407-63-8975,A,Lagos,Normal,Male,Food and beverages,26596.8,6,7979.04,167559.84,3/23/2019,19:16,Epay,159580.8,4.761904762,7979.04,4.4,2388.0
2721,851-28-6367,A,Lagos,Member,Male,Sports and travel,5580.0,10,2790.0,58590.0,3/23/2019,10:55,Epay,55800.0,4.761904762,2790.0,8.0,2389.0
2722,586-25-0848,A,Lagos,Normal,Female,Sports and travel,4442.4,7,1554.84,32651.64,3/4/2019,11:19,Card,31096.8,4.761904762,1554.84,6.7,2390.0
2723,400-60-7251,A,Lagos,Normal,Male,Home and lifestyle,26665.2,1,1333.26,27998.46,2/10/2019,12:50,Epay,26665.2,4.761904762,1333.26,9.9,2391.0
2724,831-07-6050,A,Lagos,Normal,Male,Electronic accessories,11775.6,5,2943.9,61821.9,3/19/2019,11:30,Card,58878.0,4.761904762,2943.9,9.9,2392.0
2725,856-22-8149,A,Lagos,Normal,Female,Home and lifestyle,9104.4,1,455.22,9559.62,3/23/2019,10:13,Epay,9104.4,4.761904762,455.22,6.1,2393.0
2726,749-24-1565,A,Lagos,Normal,Female,Health and beauty,8290.8,9,3730.86,78348.06,1/3/2019,12:02,Epay,74617.2,4.761904762,3730.86,7.9,2394.0
2727,888-02-0338,A,Lagos,Normal,Male,Electronic accessories,9442.8,9,4249.26,89234.46,1/25/2019,20:24,Epay,84985.2,4.761904762,4249.26,5.9,2395.0
2728,802-43-8934,A,Lagos,Normal,Male,Home and lifestyle,6580.8,1,329.04,6909.84,3/22/2019,15:05,Card,6580.8,4.761904762,329.04,8.3,2396.0
2729,319-74-2561,A,Lagos,Member,Female,Electronic accessories,34070.4,3,5110.56,107321.76,2/21/2019,16:55,Cash,102211.2,4.761904762,5110.56,5.5,2397.0
2730,213-72-6612,A,Lagos,Normal,Male,Food and beverages,15570.0,2,1557.0,32697.0,3/20/2019,15:56,Cash,31140.0,4.761904762,1557.0,6.2,2398.0
2731,721-86-6247,A,Lagos,Normal,Female,Home and lifestyle,22831.2,8,9132.48,191782.08,3/11/2019,12:55,Epay,182649.6,4.761904762,9132.48,7.4,2399.0
2732,157-13-5295,A,Lagos,Member,Male,Health and beauty,18698.4,10,9349.2,196333.2,3/9/2019,18:24,Epay,186984.0,4.761904762,9349.2,6.5,2400.0
2733,645-78-8093,A,Lagos,Normal,Female,Sports and travel,33530.4,2,3353.04,70413.84,1/20/2019,18:09,Epay,67060.8,4.761904762,3353.04,4.1,2401.0
2734,478-06-7835,A,Lagos,Normal,Male,Fashion accessories,32288.4,1,1614.42,33902.82,1/11/2019,11:20,Epay,32288.4,4.761904762,1614.42,4.9,2402.0
2735,540-11-4336,A,Lagos,Normal,Male,Food and beverages,8978.4,9,4040.28,84845.88,1/11/2019,16:49,Card,80805.6,4.761904762,4040.28,5.6,2403.0
2736,448-81-5016,A,Lagos,Normal,Male,Health and beauty,21517.2,2,2151.72,45186.12,3/11/2019,12:01,Card,43034.4,4.761904762,2151.72,5.8,2404.0
2737,217-58-1179,A,Lagos,Member,Male,Home and lifestyle,22554.0,4,4510.8,94726.8,1/5/2019,11:25,Cash,90216.0,4.761904762,4510.8,4.2,2405.0
2738,530-90-9855,A,Lagos,Member,Male,Home and lifestyle,17132.4,8,6852.96,143912.16,1/1/2019,14:47,Cash,137059.2,4.761904762,6852.96,5.7,2406.0
2739,604-70-6476,A,Lagos,Member,Male,Fashion accessories,6458.4,5,1614.6,33906.6,1/23/2019,14:04,Epay,32292.0,4.761904762,1614.6,6.8,2407.0
2740,799-71-1548,A,Lagos,Member,Male,Electronic accessories,27979.2,4,5595.84,117512.64,1/7/2019,16:11,Card,111916.8,4.761904762,5595.84,8.8,2408.0
2741,290-68-2984,A,Lagos,Normal,Male,Home and lifestyle,8550.0,4,1710.0,35910.0,3/16/2019,11:22,Cash,34200.0,4.761904762,1710.0,5.2,2409.0
2742,704-11-6354,A,Lagos,Member,Male,Home and lifestyle,21204.0,8,8481.6,178113.6,1/6/2019,11:23,Cash,169632.0,4.761904762,8481.6,8.9,2410.0
2743,366-93-0948,A,Lagos,Member,Male,Electronic accessories,23886.0,1,1194.3,25080.3,1/31/2019,10:46,Card,23886.0,4.761904762,1194.3,9.7,2411.0
2744,729-09-9681,A,Lagos,Member,Male,Home and lifestyle,9327.6,6,2798.28,58763.88,2/5/2019,10:16,Epay,55965.6,4.761904762,2798.28,8.7,2412.0
2745,151-16-1484,A,Lagos,Member,Male,Electronic accessories,11610.0,4,2322.0,48762.0,2/13/2019,12:38,Epay,46440.0,4.761904762,2322.0,6.5,2413.0
2746,850-41-9669,A,Lagos,Normal,Female,Electronic accessories,27021.6,9,12159.72,255354.12,3/19/2019,13:25,Epay,243194.4,4.761904762,12159.72,6.2,2414.0
2747,447-15-7839,A,Lagos,Member,Female,Sports and travel,8006.4,10,4003.2,84067.2,2/9/2019,11:00,Cash,80064.0,4.761904762,4003.2,4.2,2415.0
2748,253-12-6086,A,Lagos,Member,Female,Sports and travel,35424.0,7,12398.4,260366.4,3/12/2019,12:43,Card,247968.0,4.761904762,12398.4,8.7,2416.0
2749,144-51-6085,A,Lagos,Member,Male,Home and lifestyle,25466.4,4,5093.28,106958.88,1/5/2019,16:05,Card,101865.6,4.761904762,5093.28,4.4,2417.0
2750,731-14-2199,A,Lagos,Member,Female,Home and lifestyle,12794.4,10,6397.2,134341.2,1/4/2019,13:34,Epay,127944.0,4.761904762,6397.2,7.0,2418.0
2751,126-54-1082,A,Lagos,Member,Female,Home and lifestyle,7754.4,9,3489.48,73279.08,1/7/2019,11:44,Card,69789.6,4.761904762,3489.48,8.8,2419.0
2752,633-91-1052,A,Lagos,Normal,Female,Home and lifestyle,4330.8,2,433.08,9094.68,1/27/2019,15:51,Cash,8661.6,4.761904762,433.08,5.1,2420.0
2753,828-61-5674,A,Lagos,Member,Male,Sports and travel,15847.2,10,7923.6,166395.6,3/20/2019,19:57,Card,158472.0,4.761904762,7923.6,9.6,2421.0
2754,136-08-6195,A,Lagos,Normal,Female,Home and lifestyle,25185.6,8,10074.24,211559.04,2/15/2019,17:01,Card,201484.8,4.761904762,10074.24,6.4,2422.0
2755,490-29-1201,A,Lagos,Normal,Female,Sports and travel,5522.4,1,276.12,5798.52,1/6/2019,11:09,Cash,5522.4,4.761904762,276.12,6.5,2423.0
2756,667-92-0055,A,Lagos,Member,Male,Health and beauty,35938.8,6,10781.64,226414.44,3/4/2019,15:02,Epay,215632.8,4.761904762,10781.64,8.5,2424.0
2757,565-17-3836,A,Lagos,Member,Female,Health and beauty,17161.2,4,3432.24,72077.04,3/12/2019,14:21,Cash,68644.8,4.761904762,3432.24,9.1,2425.0
2758,430-60-3493,A,Lagos,Member,Female,Home and lifestyle,34156.8,7,11954.88,251052.48,2/3/2019,14:38,Cash,239097.6,4.761904762,11954.88,4.2,2426.0
2759,278-97-7759,A,Lagos,Member,Female,Electronic accessories,22492.8,1,1124.64,23617.44,2/18/2019,20:29,Cash,22492.8,4.761904762,1124.64,4.7,2427.0
2760,316-68-6352,A,Lagos,Member,Female,Food and beverages,13089.6,2,1308.96,27488.16,1/21/2019,10:00,Cash,26179.2,4.761904762,1308.96,7.1,2428.0
2761,744-02-5987,A,Lagos,Member,Male,Home and lifestyle,28216.8,6,8465.04,177765.84,1/10/2019,14:16,Epay,169300.8,4.761904762,8465.04,5.8,2429.0
2762,307-83-9164,A,Lagos,Member,Male,Home and lifestyle,21603.6,4,4320.72,90735.12,1/25/2019,15:54,Cash,86414.4,4.761904762,4320.72,4.5,2430.0
2763,439-54-7422,A,Lagos,Normal,Female,Electronic accessories,18428.4,4,3685.68,77399.28,3/18/2019,17:15,Card,73713.6,4.761904762,3685.68,4.7,2431.0
2764,411-77-0180,A,Lagos,Member,Male,Electronic accessories,25992.0,7,9097.2,191041.2,3/26/2019,20:14,Epay,181944.0,4.761904762,9097.2,4.3,2432.0
2765,286-01-5402,A,Lagos,Normal,Female,Sports and travel,14482.8,7,5068.98,106448.58,3/30/2019,13:22,Cash,101379.6,4.761904762,5068.98,9.6,2433.0
2766,803-17-8013,A,Lagos,Member,Female,Home and lifestyle,31964.4,8,12785.76,268500.96,2/17/2019,17:09,Cash,255715.2,4.761904762,12785.76,4.1,2434.0
2767,512-98-1403,A,Lagos,Member,Female,Electronic accessories,9532.8,3,1429.92,30028.32,3/21/2019,10:40,Epay,28598.4,4.761904762,1429.92,4.7,2435.0
2768,848-42-2560,A,Lagos,Normal,Female,Fashion accessories,29487.6,2,2948.76,61923.96,3/5/2019,17:43,Cash,58975.2,4.761904762,2948.76,7.8,2436.0
2769,870-76-1733,A,Lagos,Member,Female,Food and beverages,5122.8,5,1280.7,26894.7,2/1/2019,10:08,Card,25614.0,4.761904762,1280.7,4.4,2437.0
2770,423-64-4619,A,Lagos,Member,Female,Health and beauty,5598.0,9,2519.1,52901.1,3/7/2019,13:12,Cash,50382.0,4.761904762,2519.1,5.0,2438.0
2771,372-94-8041,A,Lagos,Normal,Male,Health and beauty,5493.6,6,1648.08,34609.68,2/15/2019,18:03,Epay,32961.6,4.761904762,1648.08,9.8,2439.0
2772,563-91-7120,A,Lagos,Normal,Female,Fashion accessories,22237.2,5,5559.3,116745.3,3/8/2019,13:21,Cash,111186.0,4.761904762,5559.3,6.7,2440.0
2773,746-54-5508,A,Lagos,Normal,Male,Home and lifestyle,7747.2,6,2324.16,48807.36,1/17/2019,12:48,Card,46483.2,4.761904762,2324.16,9.4,2441.0
2774,815-11-1168,A,Lagos,Member,Male,Food and beverages,35920.8,5,8980.2,188584.2,3/9/2019,19:09,Cash,179604.0,4.761904762,8980.2,5.4,2442.0
2775,340-66-0321,A,Lagos,Member,Male,Electronic accessories,13089.6,4,2617.92,54976.32,3/25/2019,13:07,Cash,52358.4,4.761904762,2617.92,7.6,2443.0
2776,634-97-8956,A,Lagos,Normal,Male,Food and beverages,11844.0,3,1776.6,37308.6,2/17/2019,17:27,Card,35532.0,4.761904762,1776.6,9.1,2444.0
2777,566-71-1091,A,Lagos,Normal,Male,Fashion accessories,27727.2,5,6931.8,145567.8,2/3/2019,15:59,Cash,138636.0,4.761904762,6931.8,5.5,2445.0
2778,442-48-3607,A,Lagos,Member,Male,Food and beverages,8452.8,2,845.28,17750.88,3/14/2019,11:21,Card,16905.6,4.761904762,845.28,7.9,2446.0
2779,527-09-6272,A,Lagos,Member,Female,Electronic accessories,10242.0,5,2560.5,53770.5,3/21/2019,10:17,Card,51210.0,4.761904762,2560.5,9.1,2447.0
2780,898-04-2717,A,Lagos,Normal,Male,Fashion accessories,27504.0,9,12376.8,259912.8,3/19/2019,15:49,Epay,247536.0,4.761904762,12376.8,7.5,2448.0
2781,150-89-8043,A,Lagos,Normal,Male,Sports and travel,16074.0,3,2411.1,50633.1,2/14/2019,15:04,Cash,48222.0,4.761904762,2411.1,6.2,2449.0
2782,135-84-8019,A,Lagos,Normal,Female,Fashion accessories,28054.8,9,12624.66,265117.86,2/27/2019,16:10,Epay,252493.2,4.761904762,12624.66,7.6,2450.0
2783,441-94-7118,A,Lagos,Member,Male,Electronic accessories,25902.0,1,1295.1,27197.1,2/4/2019,12:14,Cash,25902.0,4.761904762,1295.1,7.3,2451.0
2784,531-80-1784,A,Lagos,Normal,Male,Electronic accessories,9367.2,7,3278.52,68848.92,3/28/2019,17:38,Cash,65570.4,4.761904762,3278.52,5.1,2452.0
2785,834-61-8124,A,Lagos,Normal,Male,Electronic accessories,18608.4,7,6512.94,136771.74,1/26/2019,18:22,Cash,130258.8,4.761904762,6512.94,5.5,2453.0
2786,612-36-5536,A,Lagos,Member,Male,Food and beverages,29145.6,8,11658.24,244823.04,2/17/2019,11:12,Card,233164.8,4.761904762,11658.24,7.4,2454.0
2787,462-67-9126,A,Lagos,Normal,Male,Home and lifestyle,26359.2,6,7907.76,166062.96,1/21/2019,17:44,Cash,158155.2,4.761904762,7907.76,7.2,2455.0
2788,468-88-0009,A,Lagos,Member,Male,Home and lifestyle,23738.4,4,4747.68,99701.28,3/24/2019,10:29,Cash,94953.6,4.761904762,4747.68,6.0,2456.0
2789,254-31-0042,A,Lagos,Member,Male,Electronic accessories,7740.0,9,3483.0,73143.0,3/6/2019,12:46,Card,69660.0,4.761904762,3483.0,7.8,2457.0
2790,422-29-8786,A,Lagos,Normal,Female,Home and lifestyle,24152.4,5,6038.1,126800.1,1/3/2019,16:47,Card,120762.0,4.761904762,6038.1,9.1,2458.0
2791,667-23-5919,A,Lagos,Member,Female,Fashion accessories,34812.0,5,8703.0,182763.0,1/14/2019,12:52,Epay,174060.0,4.761904762,8703.0,7.0,2459.0
2792,289-15-7034,A,Lagos,Member,Male,Sports and travel,29638.8,4,5927.76,124482.96,1/11/2019,10:37,Card,118555.2,4.761904762,5927.76,7.5,2460.0
